Date&Time,TEMP,HUMI,CO2,STEMP,SWAT,SEC,PPF
06/01/2023 20:00,26.3,62,402,23.9,4.8,0,0
06/01/2023 21:00,25.5,65,409,23.2,5.1,0,0
06/01/2023 22:00,25.3,67,419,23.1,5.5,0,0
06/01/2023 23:00,24.8,71,417,22.6,6.5,0,0
06/02/2023 0:00,24.5,73,426,22.3,7.7,0,0
06/02/2023 1:00,24.2,75,434,21.8,8.4,0,0
06/02/2023 2:00,23.9,76,429,21.7,8.6,0,0
06/02/2023 3:00,23.8,76,441,21.6,9,0,0
06/02/2023 4:00,23.6,76,432,21.4,9.1,0,0
06/02/2023 5:00,23.4,77,434,21.3,9.4,0,0
06/02/2023 6:00,23.6,76,435,21.2,9,0,5
06/02/2023 7:00,24.1,73,418,22,7.5,0,48
06/02/2023 8:00,25.5,66,418,23.6,5.7,0,110
06/02/2023 9:00,26,63,402,24.1,5,0,181
06/02/2023 10:00,30.5,51,404,29.9,3.9,0,807
06/02/2023 11:00,34.6,39,413,35.5,3.8,0,1273
06/02/2023 12:00,35.3,38,417,32.7,3.8,0,585
06/02/2023 13:00,36.1,38,406,33.5,3.5,0,1090
06/02/2023 14:00,36.1,40,407,35.6,3.5,0,1295
06/02/2023 15:00,36.1,39,415,35.2,3.5,0,683
06/02/2023 16:00,33.6,43,407,30.7,4.3,0,419
06/02/2023 17:00,31.2,46,412,28.5,4,0,246
06/02/2023 18:00,28,54,430,26,4.4,0,59
06/02/2023 19:00,25.8,59,416,23.4,4.9,0,10
06/02/2023 20:00,23.9,64,409,21.6,5,0,0
06/02/2023 21:00,22.8,69,409,21.1,5.7,0,0
06/02/2023 22:00,23.1,68,410,21.2,5.7,0,0
06/02/2023 23:00,22.4,70,407,20.8,5.7,0,0
06/03/2023 0:00,21.8,71,414,19.8,6.2,0,0
06/03/2023 1:00,21.1,73,416,19.3,6.7,0,0
06/03/2023 2:00,20.6,73,418,18.7,6.8,0,0
06/03/2023 3:00,20.9,74,420,19.4,7,0,0
06/03/2023 4:00,21.6,73,420,19.4,7.2,0,0
06/03/2023 5:00,21.1,73,432,19,7.3,0,0
06/03/2023 6:00,21.5,74,446,19.7,7.1,0,9
06/03/2023 7:00,23,66,420,20.7,5.7,0,46
06/03/2023 8:00,23.3,64,412,21.6,4.9,0,99
06/03/2023 9:00,27,54,415,25.9,4.2,0,315
06/03/2023 10:00,30.5,44,415,29.9,3.5,0,845
06/03/2023 11:00,33,39,425,35,3.5,0,1254
06/03/2023 12:00,34,37,413,32.8,3.3,0,540
06/03/2023 13:00,35.3,27,411,33.3,3.2,0,483
06/03/2023 14:00,37.5,25,409,39.1,3.3,0,1371
06/03/2023 15:00,37.6,23,403,38.6,3.2,0,653
06/03/2023 16:00,36.8,20,400,32.9,3,0,367
06/03/2023 17:00,34.1,24,406,32.1,3,0,253
06/03/2023 18:00,31.4,26,412,29.3,3,0,130
06/03/2023 19:00,28.2,29,404,25.5,3.1,0,3
06/03/2023 20:00,25.8,40,415,23.1,3.3,0,0
06/03/2023 21:00,24.2,48,421,21.7,3.7,0,0
06/03/2023 22:00,23.2,54,405,20.9,4.2,0,0
06/03/2023 23:00,22.4,59,392,20.4,4.3,0,0
06/04/2023 0:00,21.8,63,426,19.7,4.7,0,0
06/04/2023 1:00,21.2,64,445,18.6,4.9,0,0
06/04/2023 2:00,20.4,66,456,18,5,0,0
06/04/2023 3:00,20,67,447,17.5,5.3,0,0
06/04/2023 4:00,19.7,68,443,17.4,5.6,0,0
06/04/2023 5:00,19.4,68,445,17,5.7,0,0
06/04/2023 6:00,19.4,69,442,17.8,5.4,0,15
06/04/2023 7:00,21.8,64,435,21.1,4.6,0,74
06/04/2023 8:00,24.2,48,411,23.1,3.9,0,201
06/04/2023 9:00,27.6,40,405,26.5,3.3,0,281
06/04/2023 10:00,30.7,34,420,29.7,3.3,0,699
06/04/2023 11:00,33.6,31,414,33.7,3.5,0,1324
06/04/2023 12:00,35.1,30,419,33.7,3.4,0,455
06/04/2023 13:00,36.1,28,408,34.5,3.3,0,541
06/04/2023 14:00,35.1,30,413,34.8,3.2,0,1249
06/04/2023 15:00,35.8,30,417,35.6,3.3,0,630
06/04/2023 16:00,35.2,28,420,31.6,3.1,0,243
06/04/2023 17:00,32.5,28,417,29.7,3,0,184
06/04/2023 18:00,30.8,32,424,27.7,3,0,75
06/04/2023 19:00,26.9,46,430,24.4,3.4,0,8
06/04/2023 20:00,26.1,52,436,23.5,3.9,0,0
06/04/2023 21:00,24.9,59,426,22.5,4.3,0,0
06/04/2023 22:00,23.6,61,408,21.4,4.5,0,0
06/04/2023 23:00,23.2,66,421,21,4.9,0,0
06/05/2023 0:00,22.5,68,447,19.9,5.6,0,0
06/05/2023 1:00,22.2,69,448,19.9,5.8,0,0
06/05/2023 2:00,22,70,462,19.8,6.2,0,0
06/05/2023 3:00,21.9,71,460,19.7,6.4,0,0
06/05/2023 4:00,21.6,71,465,19.2,6.5,0,0
06/05/2023 5:00,20.9,72,471,18.7,6.8,0,0
06/05/2023 6:00,21.4,71,466,19.5,6.4,0,18
06/05/2023 7:00,23,64,436,21.2,4.9,0,71
06/05/2023 8:00,24.1,61,433,22.1,4.6,0,89
06/05/2023 9:00,26.7,53,423,25.3,4.2,0,157
06/05/2023 10:00,26.9,51,416,24.7,4,0,272
06/05/2023 11:00,28.8,42,414,26.7,3.3,0,368
06/05/2023 12:00,28.4,44,417,26.2,3.4,0,231
06/05/2023 13:00,31.7,38,422,30.6,3.3,0,735
06/05/2023 14:00,33,35,414,32.7,3.3,0,1035
06/05/2023 15:00,34,32,420,34,3.2,0,634
06/05/2023 16:00,31.9,35,417,29.1,3,0,363
06/05/2023 17:00,30.1,39,413,27.3,3,0,176
06/05/2023 18:00,28.1,43,412,25.5,3.2,0,76
06/05/2023 19:00,25.7,50,414,23.2,3.5,0,10
06/05/2023 20:00,24.5,57,422,21.9,4.2,0,0
06/05/2023 21:00,23.2,62,445,20.6,4.6,0,0
06/05/2023 22:00,22.4,66,454,20.2,4.8,0,0
06/05/2023 23:00,22,67,458,19.7,5,0,0
06/06/2023 0:00,21.7,69,469,19.3,5.5,0,0
06/06/2023 1:00,21.5,69,449,19.3,5.7,0,0
06/06/2023 2:00,21.3,70,448,18.8,5.8,0,0
06/06/2023 3:00,21,70,453,18.5,6,0,0
06/06/2023 4:00,20.6,71,461,18.2,6.2,0,0
06/06/2023 5:00,20.1,71,458,17.6,6.4,0,0
06/06/2023 6:00,20.3,71,458,18.3,6.1,0,21
06/06/2023 7:00,22.6,63,431,20.6,4.6,0,61
06/06/2023 8:00,24,56,424,21.7,4.4,0,119
06/06/2023 9:00,26.6,48,424,25.2,3.9,0,300
06/06/2023 10:00,30.7,39,423,30.5,3.3,0,697
06/06/2023 11:00,32.4,36,422,32.6,3.5,0,1213
06/06/2023 12:00,33.6,35,422,32.2,3.4,0,500
06/06/2023 13:00,34.5,31,417,32.1,3.3,0,517
06/06/2023 14:00,36.3,29,423,36,3.3,0,1329
06/06/2023 15:00,36.3,30,418,36.4,3.3,0,564
06/06/2023 16:00,33.7,37,413,30.9,3.3,0,397
06/06/2023 17:00,31,40,410,28.8,3.3,0,240
06/06/2023 18:00,28.5,42,401,26.2,3.3,0,97
06/06/2023 19:00,25.6,46,398,23.3,3.4,0,10
06/06/2023 20:00,24.6,56,403,22.3,4.1,0,0
06/06/2023 21:00,23,64,416,21,4.6,0,0
06/06/2023 22:00,22,68,407,20.2,5,0,0
06/06/2023 23:00,22,69,429,19.9,5.7,0,0
06/07/2023 0:00,21.8,70,439,19.6,5.8,0,0
06/07/2023 1:00,21.4,70,446,18.9,6.2,0,0
06/07/2023 2:00,20.7,70,446,18.4,6.3,0,0
06/07/2023 3:00,20.3,71,444,17.8,6.4,0,0
06/07/2023 4:00,20.5,72,442,18.2,6.8,0,0
06/07/2023 5:00,20.2,71,440,17.8,6.8,0,0
06/07/2023 6:00,20.6,72,444,18.9,6.2,0,20
06/07/2023 7:00,22.8,65,420,20.8,5.1,0,63
06/07/2023 8:00,24.7,56,409,23.1,4.3,0,131
06/07/2023 9:00,27.1,49,406,25.2,4,0,190
06/07/2023 10:00,29.8,44,403,28.7,3.4,0,595
06/07/2023 11:00,32.1,39,399,32.2,3.5,0,1095
06/07/2023 12:00,33.1,37,399,32,3.4,0,652
06/07/2023 13:00,32.6,37,405,31.6,3.3,0,538
06/07/2023 14:00,33.9,36,408,32.3,3.4,0,791
06/07/2023 15:00,35.8,34,409,34,3.3,0,490
06/07/2023 16:00,35.5,39,412,32.3,3.4,0,453
06/07/2023 17:00,32.4,46,407,30.3,3.5,0,218
06/07/2023 18:00,30.7,51,414,28,3.9,0,61
06/07/2023 19:00,28.7,59,413,25.9,4.4,0,10
06/07/2023 20:00,26.4,63,410,23.7,4.7,0,0
06/07/2023 21:00,25.2,69,409,22.8,5.5,0,0
06/07/2023 22:00,24.6,70,420,22.4,6,0,0
06/07/2023 23:00,24.2,72,416,21.9,6.2,0,0
06/08/2023 0:00,23.5,72,427,21.3,6.6,0,0
06/08/2023 1:00,23.2,73,433,21.1,7,0,0
06/08/2023 2:00,23,74,437,21,7.2,0,0
06/08/2023 3:00,22.9,74,432,20.6,7.5,0,0
06/08/2023 4:00,22.7,75,447,20.5,7.7,0,0
06/08/2023 5:00,22.8,76,433,20.7,7.9,0,0
06/08/2023 6:00,23.3,74,435,21.2,7.5,0,13
06/08/2023 7:00,23.1,71,410,21.4,6,0,49
06/08/2023 8:00,24.4,63,401,22.6,4.8,0,138
06/08/2023 9:00,27.4,53,412,25.8,4.2,0,290
06/08/2023 10:00,29.2,49,408,27.7,3.9,0,607
06/08/2023 11:00,34,39,412,33.7,3.7,0,1201
06/08/2023 12:00,35.7,33,410,35.3,3.5,0,530
06/08/2023 13:00,35.9,36,400,34.4,3.4,0,559
06/08/2023 14:00,38.5,28,399,39.2,3.4,0,1391
06/08/2023 15:00,38.7,28,393,37.7,3.3,0,637
06/08/2023 16:00,30.9,46,405,28,3.7,0,131
06/08/2023 17:00,28.2,55,407,26.6,4.2,0,31
06/08/2023 18:00,28,55,404,26.3,4.2,0,94
06/08/2023 19:00,27.2,59,410,24.9,4.4,0,20
06/08/2023 20:00,25.9,64,412,23.4,4.9,0,0
06/08/2023 21:00,24.8,68,440,22.3,5.7,0,0
06/08/2023 22:00,24,71,454,21.7,6.3,0,0
06/08/2023 23:00,23.5,72,467,21.5,6.7,0,0
06/09/2023 0:00,23.2,73,469,21,7.2,0,0
06/09/2023 1:00,22.9,74,470,21.1,7.3,0,0
06/09/2023 2:00,23.4,74,433,21.5,7.3,0,0
06/09/2023 3:00,23.6,71,413,21.7,6.4,0,0
06/09/2023 4:00,23.8,70,415,21.7,6.2,0,0
06/09/2023 5:00,23.5,73,415,21.4,7.2,0,0
06/09/2023 6:00,23.4,74,423,21.4,7.7,0,0
06/09/2023 7:00,23.8,70,405,21.9,6.4,0,71
06/09/2023 8:00,25.6,65,416,24.1,5,0,156
06/09/2023 9:00,27.6,57,420,25.8,4.5,0,177
06/09/2023 10:00,32,43,428,30.7,3.7,0,578
06/09/2023 11:00,34.4,34,428,33.9,3.5,0,1261
06/09/2023 12:00,35.9,32,420,36.3,3.5,0,502
06/09/2023 13:00,35.5,29,422,33.2,3.4,0,504
06/09/2023 14:00,38.1,25,423,38.8,3.5,0,1306
06/09/2023 15:00,38.6,24,410,40.4,3.4,0,583
06/09/2023 16:00,37.3,24,416,34.4,3.3,0,392
06/09/2023 17:00,31.9,38,401,29.8,3.5,0,214
06/09/2023 18:00,30.5,38,416,28.3,3.5,0,86
06/09/2023 19:00,28.2,37,426,26.1,3.3,0,11
06/09/2023 20:00,26.9,47,446,24.4,3.7,0,0
06/09/2023 21:00,25.1,56,458,22.7,4.3,0,0
06/09/2023 22:00,24.3,60,464,22.1,4.5,0,0
06/09/2023 23:00,24.1,62,460,22.3,4.4,0,0
06/10/2023 0:00,23.8,65,460,21.8,4.8,0,0
06/10/2023 1:00,23.6,68,460,21.6,5.4,0,0
06/10/2023 2:00,24.1,66,438,22.2,5.2,0,0
06/10/2023 3:00,24.4,65,445,22.4,5.1,0,0
06/10/2023 4:00,24.8,61,425,22.6,4.6,0,0
06/10/2023 5:00,24.8,63,418,22.6,4.8,0,0
06/10/2023 6:00,24.8,62,427,22.9,4.6,0,8
06/10/2023 7:00,26.1,58,422,24.3,4.3,0,75
06/10/2023 8:00,27.3,54,416,25.9,4,0,96
06/10/2023 9:00,29,50,413,26.8,3.9,0,73
06/10/2023 10:00,29.5,49,410,28.3,3.8,0,341
06/10/2023 11:00,36.3,31,411,37.2,3.4,0,1201
06/10/2023 12:00,39.2,26,413,38.5,3.3,0,520
06/10/2023 13:00,40.1,22,421,37.4,3.2,0,576
06/10/2023 14:00,36,33,411,33.2,3,0,119
06/10/2023 15:00,35.9,40,417,36.8,3.3,0,547
06/10/2023 16:00,30.3,53,416,27.8,3.9,0,42
06/10/2023 17:00,28.4,57,414,26.2,3.9,0,28
06/10/2023 18:00,26.4,65,404,24.8,4.5,0,98
06/10/2023 19:00,24.9,71,417,22.5,6.5,0,6
06/10/2023 20:00,24.9,70,417,22.7,6.2,0,0
06/10/2023 21:00,24.2,71,428,21.9,6.6,0,0
06/10/2023 22:00,23.5,72,434,21.2,7,0,0
06/10/2023 23:00,22.7,74,449,20.7,7.2,0,0
06/11/2023 0:00,22.6,74,444,20.5,7.3,0,0
06/11/2023 1:00,22.2,75,447,20.6,7.3,0,0
06/11/2023 2:00,23,74,441,20.9,7.5,0,0
06/11/2023 3:00,22.9,75,447,21,7.6,0,0
06/11/2023 4:00,22.5,74,452,20.3,7.7,0,0
06/11/2023 5:00,22.5,75,451,20.4,7.9,0,0
06/11/2023 6:00,22.5,74,452,20.7,7.6,0,17
06/11/2023 7:00,24.1,72,429,22.5,7,0,64
06/11/2023 8:00,27,62,419,25.5,5,0,130
06/11/2023 9:00,29.7,54,408,28.5,4.4,0,271
06/11/2023 10:00,33.1,44,407,32,3.8,0,528
06/11/2023 11:00,34.4,42,413,34.2,3.8,0,1191
06/11/2023 12:00,35.3,41,414,35.6,3.7,0,622
06/11/2023 13:00,34,44,415,31,3.8,0,201
06/11/2023 14:00,34.4,43,417,32.7,3.7,0,491
06/11/2023 15:00,35,45,407,34.7,3.7,0,312
06/11/2023 16:00,31.3,51,410,29.4,3.9,0,204
06/11/2023 17:00,31.2,51,409,29.4,3.8,0,169
06/11/2023 18:00,29.8,54,409,27.3,4.2,0,28
06/11/2023 19:00,28.5,57,413,26.2,4.4,0,2
06/11/2023 20:00,27.3,60,411,25.1,4.5,0,0
06/11/2023 21:00,26.5,63,410,24.5,4.8,0,0
06/11/2023 22:00,26,66,420,23.9,5.2,0,0
06/11/2023 23:00,25.5,69,424,23.4,5.8,0,0
06/12/2023 0:00,24.7,71,433,22.7,6.5,0,0
06/12/2023 1:00,24.1,72,459,22.1,7,0,0
06/12/2023 2:00,24.3,73,467,22.4,7.2,0,0
06/12/2023 3:00,24.4,74,469,22.4,7.6,0,0
06/12/2023 4:00,24.2,74,459,22.1,7.7,0,0
06/12/2023 5:00,24.2,74,461,22.1,7.8,0,0
06/12/2023 6:00,24.2,69,438,22.3,6.6,0,6
06/12/2023 7:00,24.5,68,435,22.8,5.8,0,27
06/12/2023 8:00,25.5,64,438,23.6,5.1,0,96
06/12/2023 9:00,28.2,56,422,27.2,4.3,0,352
06/12/2023 10:00,30.7,49,424,29.6,4.1,0,495
06/12/2023 11:00,31.4,45,419,29.2,3.6,0,1086
06/12/2023 12:00,35.2,35,414,33.7,3.5,0,491
06/12/2023 13:00,35.8,35,419,34.2,3.4,0,526
06/12/2023 14:00,37,27,412,38.3,3.4,0,443
06/12/2023 15:00,38.4,26,412,38.7,3.4,0,546
06/12/2023 16:00,37.7,27,408,34.6,3.3,0,381
06/12/2023 17:00,32.9,44,409,30.8,3.7,0,220
06/12/2023 18:00,30.7,47,410,28.2,3.6,0,48
06/12/2023 19:00,28.5,51,426,26.4,3.7,0,3
06/12/2023 20:00,27.1,57,417,25.3,4,0,0
06/12/2023 21:00,26.2,62,431,24.1,4.3,0,0
06/12/2023 22:00,25.7,65,431,23.6,4.6,0,0
06/12/2023 23:00,25.1,65,408,23.3,4.7,0,0
06/13/2023 0:00,24.2,67,405,22.4,5.1,0,0
06/13/2023 1:00,23.6,68,400,21.8,5.2,0,0
06/13/2023 2:00,22.9,71,411,21,5.8,0,0
06/13/2023 3:00,22.9,72,405,21.2,6.4,0,0
06/13/2023 4:00,22.5,72,411,20.6,6.6,0,0
06/13/2023 5:00,22,72,435,20,6.8,0,0
06/13/2023 6:00,22.4,72,451,20.7,6.5,0,15
06/13/2023 7:00,24.1,68,434,22.9,5.7,0,64
06/13/2023 8:00,26.5,55,405,24,4.5,0,126
06/13/2023 9:00,28.9,48,408,27.3,4,0,180
06/13/2023 10:00,33.5,37,420,33.3,3.5,0,511
06/13/2023 11:00,34,33,424,33.3,3.5,0,861
06/13/2023 12:00,35.7,28,424,34.2,3.5,0,421
06/13/2023 13:00,36,29,414,34.1,3.5,0,563
06/13/2023 14:00,36.5,30,409,36.4,3.5,0,1174
06/13/2023 15:00,35.8,35,408,35.9,3.5,0,554
06/13/2023 16:00,36.2,33,421,32.9,3.5,0,383
06/13/2023 17:00,32.6,37,413,30.1,3.5,0,218
06/13/2023 18:00,30.2,46,418,28,3.7,0,114
06/13/2023 19:00,27.8,54,410,25.5,4.1,0,14
06/13/2023 20:00,26,57,410,24.1,4.3,0,0
06/13/2023 21:00,24.6,63,416,22.6,4.6,0,0
06/13/2023 22:00,23.8,67,425,21.9,5.2,0,0
06/13/2023 23:00,23,69,447,21.3,5.7,0,0
06/14/2023 0:00,22.5,71,453,20.7,5.9,0,0
06/14/2023 1:00,22.2,71,465,20.4,6.2,0,0
06/14/2023 2:00,21.9,72,456,20,6.2,0,0
06/14/2023 3:00,21.6,72,457,19.8,6.4,0,0
06/14/2023 4:00,21.5,73,452,19.7,6.8,0,0
06/14/2023 5:00,21.3,73,463,19.5,6.9,0,0
06/14/2023 6:00,21.8,73,465,20,6.8,0,15
06/14/2023 7:00,23.2,69,435,21.5,6,0,62
06/14/2023 8:00,25.5,62,431,24.4,4.7,0,161
06/14/2023 9:00,28.2,53,423,27.3,4.3,0,271
06/14/2023 10:00,31.4,41,442,31.2,3.7,0,526
06/14/2023 11:00,34.4,36,432,34.2,3.7,0,1086
06/14/2023 12:00,35,34,424,34.2,3.6,0,552
06/14/2023 13:00,32.7,38,428,30.3,3.6,0,258
06/14/2023 14:00,35,33,428,35.2,3.5,0,568
06/14/2023 15:00,36.3,29,417,36.2,3.5,0,551
06/14/2023 16:00,35.4,30,424,32.5,3.5,0,358
06/14/2023 17:00,31.9,36,416,29.7,3.5,0,223
06/14/2023 18:00,29.5,40,411,27.4,3.5,0,79
06/14/2023 19:00,27.5,44,415,25,3.6,0,9
06/14/2023 20:00,25.8,50,412,23.6,3.9,0,0
06/14/2023 21:00,23.7,58,412,21.8,4.2,0,0
06/14/2023 22:00,23.1,63,431,21.3,4.6,0,0
06/14/2023 23:00,22.5,66,435,20.6,5,0,0
06/15/2023 0:00,21.8,69,448,20.1,5.4,0,0
06/15/2023 1:00,21.5,69,453,19.6,5.8,0,0
06/15/2023 2:00,21.1,70,462,19.3,6,0,0
06/15/2023 3:00,21.3,71,451,19.5,6.2,0,0
06/15/2023 4:00,21,71,444,19.1,6.2,0,0
06/15/2023 5:00,20.7,71,444,18.9,6.3,0,0
06/15/2023 6:00,20.6,71,450,18.9,6,0,14
06/15/2023 7:00,22.7,65,421,20.7,5.1,0,53
06/15/2023 8:00,24.3,61,399,22.8,4.6,0,116
06/15/2023 9:00,27.4,52,421,25.9,4.2,0,248
06/15/2023 10:00,29.6,44,411,27.1,3.7,0,204
06/15/2023 11:00,33.9,36,423,34.2,3.5,0,1172
06/15/2023 12:00,35.2,33,425,35.3,3.7,0,639
06/15/2023 13:00,35.2,32,416,33.3,3.5,0,580
06/15/2023 14:00,34.8,30,418,34,3.5,0,303
06/15/2023 15:00,34.4,31,418,31.9,3.5,0,304
06/15/2023 16:00,35.5,30,421,32.3,3.5,0,361
06/15/2023 17:00,32.4,38,417,29.5,3.8,0,207
06/15/2023 18:00,30.1,43,413,27.6,3.5,0,77
06/15/2023 19:00,27.5,52,399,25.2,4,0,9
06/15/2023 20:00,25.9,57,404,23.9,4.3,0,0
06/15/2023 21:00,24.2,65,407,22.4,4.9,0,0
06/15/2023 22:00,23.4,67,407,21.6,5.2,0,0
06/15/2023 23:00,22.9,70,407,21.2,5.7,0,0
06/16/2023 0:00,22.7,70,415,20.9,6,0,0
06/16/2023 1:00,22.2,71,439,20.4,6,0,0
06/16/2023 2:00,21.9,72,443,20,6.2,0,0
06/16/2023 3:00,21.2,72,452,19.4,6.4,0,0
06/16/2023 4:00,20.9,72,457,19,6.4,0,0
06/16/2023 5:00,20.5,73,461,18.7,6.6,0,0
06/16/2023 6:00,21.1,73,456,19.5,6.4,0,14
06/16/2023 7:00,22.7,68,423,20.6,5.8,0,55
06/16/2023 8:00,25.8,59,418,24.3,4.6,0,113
06/16/2023 9:00,28.6,50,428,26.5,4.3,0,232
06/16/2023 10:00,32.4,43,443,30.7,3.7,0,500
06/16/2023 11:00,35.9,37,430,36.4,3.8,0,1142
06/16/2023 12:00,36.8,33,425,38,3.7,0,654
06/16/2023 13:00,36.6,34,419,35.1,3.6,0,525
06/16/2023 14:00,37.7,33,430,38.3,3.6,0,485
06/16/2023 15:00,39,30,420,39.2,3.5,0,529
06/16/2023 16:00,38.5,31,411,35.5,3.6,0,367
06/16/2023 17:00,35.5,38,408,33.4,3.7,0,201
06/16/2023 18:00,32.9,43,422,30.9,3.7,0,80
06/16/2023 19:00,30.7,47,427,28.5,3.9,0,9
06/16/2023 20:00,28.3,51,424,26.1,4,0,0
06/16/2023 21:00,26.4,56,428,24.5,4.3,0,0
06/16/2023 22:00,25.4,63,409,23.5,4.8,0,0
06/16/2023 23:00,24.9,64,428,23.1,4.9,0,0
06/17/2023 0:00,24.2,67,449,22.2,5.1,0,0
06/17/2023 1:00,23.6,70,474,21.6,5.5,0,0
06/17/2023 2:00,23.2,71,481,21.3,6,0,0
06/17/2023 3:00,22.7,72,480,20.9,6.4,0,0
06/17/2023 4:00,22.3,72,484,20.5,6.5,0,0
06/17/2023 5:00,21.8,72,486,20,6.8,0,0
06/17/2023 6:00,22.5,71,479,21.2,6.2,0,31
06/17/2023 7:00,24.7,65,453,22.6,5.4,0,40
06/17/2023 8:00,27.2,57,419,25.6,4.5,0,105
06/17/2023 9:00,30.3,48,428,29.1,4.2,0,233
06/17/2023 10:00,35.2,34,427,32.9,3.7,0,510
06/17/2023 11:00,37.3,35,420,37.5,3.8,0,1163
06/17/2023 12:00,38.7,32,407,39.4,3.8,0,711
06/17/2023 13:00,39.1,30,414,37.4,3.7,0,562
06/17/2023 14:00,38.7,31,411,38.2,3.7,0,485
06/17/2023 15:00,37.2,35,425,37,3.7,0,574
06/17/2023 16:00,36.2,36,409,33.3,3.7,0,212
06/17/2023 17:00,31.6,40,413,29.1,3.7,0,55
06/17/2023 18:00,30.2,42,415,27.8,3.7,0,19
06/17/2023 19:00,28.3,51,412,26.3,3.9,0,0
06/17/2023 20:00,26.7,58,407,24.9,4.2,0,0
06/17/2023 21:00,25.9,60,404,24.1,4.3,0,0
06/17/2023 22:00,25.4,62,419,23.5,4.4,0,0
06/17/2023 23:00,25.1,63,439,23.1,4.5,0,0
06/18/2023 0:00,24.6,64,446,22.6,4.6,0,0
06/18/2023 1:00,24.2,66,457,22.2,4.8,0,0
06/18/2023 2:00,24,67,456,22,4.9,0,0
06/18/2023 3:00,23.7,69,468,21.7,5.2,0,0
06/18/2023 4:00,23.4,70,475,21.4,5.5,0,0
06/18/2023 5:00,22.9,71,475,21,5.8,0,0
06/18/2023 6:00,23.2,69,476,21.5,5.7,0,5
06/18/2023 7:00,23.3,68,447,21.5,5.4,0,25
06/18/2023 8:00,25.4,62,450,23.7,4.7,0,68
06/18/2023 9:00,27.5,56,422,26.4,4.3,0,233
06/18/2023 10:00,31.3,43,430,30.1,3.9,0,382
06/18/2023 11:00,35.4,31,423,35.8,3.5,0,1152
06/18/2023 12:00,36.9,30,417,36.7,3.5,0,710
06/18/2023 13:00,36.8,33,423,35.1,3.4,0,429
06/18/2023 14:00,37.7,32,413,35.5,3.4,0,399
06/18/2023 15:00,38.6,30,411,40.2,3.3,0,337
06/18/2023 16:00,38.3,32,422,35,3.5,0,298
06/18/2023 17:00,34.2,37,428,31.8,3.5,0,174
06/18/2023 18:00,32.9,39,423,30.5,3.5,0,68
06/18/2023 19:00,30.5,42,433,28.2,3.5,0,9
06/18/2023 20:00,27.9,45,425,25.8,3.5,0,0
06/18/2023 21:00,26.3,49,419,24.3,3.5,0,0
06/18/2023 22:00,25.3,58,439,23.3,4,0,0
06/18/2023 23:00,24.2,63,458,22.2,4.4,0,0
06/19/2023 0:00,23.4,66,472,21.5,4.8,0,0
06/19/2023 1:00,23,68,470,21.3,4.9,0,0
06/19/2023 2:00,22.7,69,480,20.8,5.2,0,0
06/19/2023 3:00,22.4,70,473,20.5,5.7,0,0
06/19/2023 4:00,22.3,70,469,20.3,5.7,0,0
06/19/2023 5:00,21.9,71,468,20,5.8,0,0
06/19/2023 6:00,22.3,71,473,20.7,5.8,0,14
06/19/2023 7:00,24.6,64,436,23.3,4.8,0,54
06/19/2023 8:00,27.8,56,428,26.2,4.4,0,111
06/19/2023 9:00,31.4,50,436,29.7,4,0,190
06/19/2023 10:00,35,40,422,33,3.7,0,378
06/19/2023 11:00,38.8,31,410,39.2,3.5,0,1030
06/19/2023 12:00,39.5,33,404,40.5,3.6,0,701
06/19/2023 13:00,40.8,29,400,38.8,3.5,0,402
06/19/2023 14:00,39.8,31,409,37.3,3.5,0,346
06/19/2023 15:00,39.4,32,411,37.9,3.5,0,282
06/19/2023 16:00,36.5,39,416,34.2,3.5,0,220
06/19/2023 17:00,36.4,41,428,33.9,3.7,0,99
06/19/2023 18:00,33.2,44,422,31,3.5,0,75
06/19/2023 19:00,29.7,51,418,27.5,3.8,0,6
06/19/2023 20:00,28.4,55,423,26.3,4,0,0
06/19/2023 21:00,27.2,59,427,25.3,4.1,0,0
06/19/2023 22:00,26.7,63,438,24.6,4.4,0,0
06/19/2023 23:00,26.5,63,429,24.4,4.5,0,0
06/20/2023 0:00,26.1,65,440,24,4.7,0,0
06/20/2023 1:00,25.2,68,454,23.3,5,0,0
06/20/2023 2:00,24.6,70,468,22.7,5.4,0,0
06/20/2023 3:00,24.1,71,470,22.2,5.7,0,0
06/20/2023 4:00,23.6,72,474,21.8,5.8,0,0
06/20/2023 5:00,23.3,73,470,21.5,6.2,0,0
06/20/2023 6:00,23.6,73,485,21.7,6.6,0,16
06/20/2023 7:00,25.7,67,452,23.9,5.4,0,26
06/20/2023 8:00,28.7,57,424,27.1,4.5,0,80
06/20/2023 9:00,31.3,45,408,30,4,0,153
06/20/2023 10:00,33,35,408,32.2,3.5,0,379
06/20/2023 11:00,36.6,26,399,34.1,3.5,0,326
06/20/2023 12:00,31.2,38,398,28.5,3.5,0,85
06/20/2023 13:00,30.9,44,412,29.2,3.6,0,161
06/20/2023 14:00,32.8,39,387,30.8,3.5,0,190
06/20/2023 15:00,32.1,39,394,31.2,3.5,0,246
06/20/2023 16:00,32.3,40,393,30.5,3.4,0,116
06/20/2023 17:00,30.6,45,389,28,3.5,0,46
06/20/2023 18:00,29.3,59,395,26.6,4.4,0,45
06/20/2023 19:00,27,65,415,25.1,4.8,0,0
06/20/2023 20:00,27,66,427,25.1,4.9,0,0
06/20/2023 21:00,26.6,68,429,24.4,5.2,0,0
